linux; GNU C++ version 5.3.1 20151219; Boost_105800; UHD_003.009.002-0-unknown

-- Detected Device: B210
-- Operating over USB 2.
-- Initialize CODEC control...
-- Initialize Radio control...
-- Performing register loopback test... pass
-- Performing register loopback test... pass
-- Performing CODEC loopback test... pass
-- Performing CODEC loopback test... pass
-- Asking for clock rate 16.000000 MHz... 
-- Actually got clock rate 16.000000 MHz.
-- Performing timer loopback test... pass
-- Performing timer loopback test... pass
-- Setting master clock rate selection to 'automatic'.
Using Volk machine: generic_orc
gain = 38.0
2018-09-03 22:56:24.078232 center_freq 915803375.0 freq 915682810.484 power_db -115.265150545
2018-09-03 22:56:24.078292 center_freq 915803375.0 freq 915689060.484 power_db -114.899827611
2018-09-03 22:56:24.078478 center_freq 915803375.0 freq 915695310.484 power_db -114.482954877
2018-09-03 22:56:24.078541 center_freq 915803375.0 freq 915701560.484 power_db -114.107398749
2018-09-03 22:56:24.078607 center_freq 915803375.0 freq 915707810.484 power_db -112.637595052
2018-09-03 22:56:24.078668 center_freq 915803375.0 freq 915714060.484 power_db -112.947761154
2018-09-03 22:56:24.078733 center_freq 915803375.0 freq 915720310.484 power_db -112.701828075
2018-09-03 22:56:24.078794 center_freq 915803375.0 freq 915726560.484 power_db -112.08081253
2018-09-03 22:56:24.078860 center_freq 915803375.0 freq 915732810.484 power_db -112.538772883
2018-09-03 22:56:24.078920 center_freq 915803375.0 freq 915739060.484 power_db -112.123996819
2018-09-03 22:56:24.078985 center_freq 915803375.0 freq 915745310.484 power_db -112.314742038
2018-09-03 22:56:24.079046 center_freq 915803375.0 freq 915751560.484 power_db -110.656429638
2018-09-03 22:56:24.079111 center_freq 915803375.0 freq 915757810.484 power_db -110.548806365
2018-09-03 22:56:24.079172 center_freq 915803375.0 freq 915764060.484 power_db -110.809888011
